source,target,length,time,costing
891e037819bffff,891e037a877ffff,5.94,4827.195,pedestrian
891e037ac73ffff,891e037aca7ffff,2.033,1596.465,pedestrian
891e0363507ffff,891e0360033ffff,7.769,5747.272,pedestrian
891e03788cfffff,891e0378c17ffff,3.12,2438.769,pedestrian
891e036a297ffff,891e036a087ffff,4.386,3711.142,pedestrian
891e0378b7bffff,891e037a12bffff,13.334,10407.792,pedestrian
891e03799a7ffff,891e0378b53ffff,2.727,2191.558,pedestrian
891e0379cb3ffff,891e03780b7ffff,4.848,3750.028,pedestrian
891e037988bffff,891e0379967ffff,12.344,9307.351,pedestrian
891e037abd7ffff,891e03781a3ffff,3.991,3117.686,pedestrian
891e037ab8bffff,891e037aa23ffff,2.066,1646.724,pedestrian
891e0371193ffff,891e037ac23ffff,6.466,4925.104,pedestrian
891e0373347ffff,891e037aa53ffff,14.094,10817.694,pedestrian
891e037aabbffff,891e037a28bffff,8.801,7427.588,pedestrian
891e037a937ffff,891e037ab97ffff,3.153,2400.996,pedestrian
891e0362603ffff,891e036042bffff,6.956,5370.789,pedestrian
891e0361463ffff,891e036112bffff,5.517,4092.669,pedestrian
891e03783b3ffff,891e0379d03ffff,3.85,2944.865,pedestrian
891e037a337ffff,891e037a8d3ffff,3.977,3203.21,pedestrian
891e037a9cfffff,891e037aab7ffff,3.037,2370.685,pedestrian
891e03634a7ffff,891e037a337ffff,12.71,9880.06,pedestrian
891e0360043ffff,891e0363647ffff,9.407,7132.192,pedestrian
891e037ae67ffff,891e037aa8bffff,1.028,806.992,pedestrian
891e03785d7ffff,891e037ae4bffff,1.617,1364.103,pedestrian
891e037a10bffff,891e0378a63ffff,13.283,10544.216,pedestrian
891e037aab7ffff,891e037aac3ffff,2.504,2036.174,pedestrian
891e037a3d3ffff,891e037a3cfffff,1.511,1186.524,pedestrian
891e0378ca3ffff,891e03636dbffff,3.903,2986.31,pedestrian
891e037136bffff,891e0362053ffff,13.212,10098.781,pedestrian
891e0360e17ffff,891e0360e37ffff,1.133,900.544,pedestrian
891e03600a3ffff,891e03632d3ffff,10.325,7698.627,pedestrian
891e037ad53ffff,891e037a52fffff,5.563,4479.655,pedestrian
891e0371bdbffff,891e0371873ffff,1.663,1341.097,pedestrian
891e037a897ffff,891e037aa6bffff,6.077,4715.715,pedestrian
891e03783abffff,891e037aa87ffff,6.568,5183.126,pedestrian
891e03781dbffff,891e0378cc3ffff,3.789,3035.37,pedestrian
891e0378b63ffff,891e037ad33ffff,13.812,10424.89,pedestrian
891e0371213ffff,891e037a133ffff,2.659,2075.535,pedestrian
891e0360433ffff,891e03614c3ffff,10.2,7801.309,pedestrian
891e036038bffff,891e0360313ffff,0.672,522.49,pedestrian
891e036023bffff,891e0360033ffff,3.244,2469.275,pedestrian
891e037aaa3ffff,891e037130bffff,6.608,5116.285,pedestrian
891e037aacbffff,891e0361613ffff,10.327,8070.224,pedestrian
891e037ac7bffff,891e037aea7ffff,0.748,571.051,pedestrian
891e0363463ffff,891e037815bffff,11.282,8855.373,pedestrian
891e037152bffff,891e037aa27ffff,11.545,9071.182,pedestrian
891e0363277ffff,891e0378123ffff,8.565,6711.307,pedestrian
891e0371153ffff,891e037a9dbffff,6.97,5301.213,pedestrian
891e036320bffff,891e03632a3ffff,1.53,1195.885,pedestrian
891e037143bffff,891e037aa0bffff,11.929,9371.992,pedestrian
891e0368493ffff,891e0378823ffff,10.777,8066.649,pedestrian
891e037aa07ffff,891e037a337ffff,4.492,3802.988,pedestrian
891e036a4a7ffff,891e0378c8fffff,7.706,5918.648,pedestrian
891e037a387ffff,891e037121bffff,5.398,4353.554,pedestrian
891e037a84bffff,891e0378107ffff,4.583,3577.709,pedestrian
891e037a867ffff,891e037a9cbffff,1.477,1160.931,pedestrian
891e037ab87ffff,891e037a95bffff,0.938,716.057,pedestrian
891e0363183ffff,891e037a87bffff,9.983,7544.405,pedestrian
891e037ad53ffff,891e037a9cbffff,2.753,2059.523,pedestrian
891e0371373ffff,891e037025bffff,5.238,4078.218,pedestrian
891e0363353ffff,891e0378c33ffff,7.402,5610.047,pedestrian
891e036148bffff,891e0371ab7ffff,10.9,8353.208,pedestrian
891e037a14bffff,891e037aad7ffff,4.818,4024.649,pedestrian
891e036263bffff,891e037aac3ffff,13.58,10672.666,pedestrian
891e037154bffff,891e037a133ffff,6.631,5100.417,pedestrian
891e037a36fffff,891e037124bffff,6.174,4954.054,pedestrian
891e03635d7ffff,891e037a947ffff,5.939,4470.706,pedestrian
891e03634b3ffff,891e037ae5bffff,11.605,8920.265,pedestrian
891e0378c1bffff,891e0378c9bffff,1.19,916.283,pedestrian
891e037a9a3ffff,891e037ac03ffff,6.005,4603.775,pedestrian
891e037a9a7ffff,891e0378547ffff,9.824,7916.904,pedestrian
891e037a95bffff,891e037a8c7ffff,2.673,2077.0,pedestrian
891e037a163ffff,891e03785b3ffff,3.223,2731.788,pedestrian
891e0363567ffff,891e037ae07ffff,11.799,9020.2,pedestrian
891e03715a7ffff,891e037aa43ffff,13.555,10408.059,pedestrian
891e03799a7ffff,891e036a42fffff,4.329,3338.075,pedestrian
891e0379bafffff,891e037aaabffff,11.331,8691.932,pedestrian
891e037a027ffff,891e037a237ffff,3.165,2768.921,pedestrian
891e0370217ffff,891e03711c3ffff,3.388,2596.907,pedestrian
891e0378913ffff,891e036043bffff,11.498,8800.919,pedestrian
891e0379807ffff,891e037838fffff,5.585,4341.754,pedestrian
891e037814fffff,891e0378107ffff,1.747,1372.568,pedestrian
891e037a367ffff,891e037810bffff,4.534,3543.2,pedestrian
891e037aeabffff,891e03684b7ffff,18.495,13966.094,pedestrian
891e0378a2fffff,891e0371a27ffff,14.426,11064.073,pedestrian
891e037ad67ffff,891e037aa9bffff,5.018,3934.062,pedestrian
891e037ad0fffff,891e037a14fffff,8.496,7064.877,pedestrian
891e036368bffff,891e037aa57ffff,5.818,4647.734,pedestrian
891e037020fffff,891e03785a3ffff,13.482,10470.92,pedestrian
891e037a2afffff,891e03785dbffff,3.597,3114.055,pedestrian
891e0378163ffff,891e037aa1bffff,3.758,3068.28,pedestrian
891e037185bffff,891e037aac7ffff,8.844,6859.536,pedestrian
891e036a88fffff,891e037a8d7ffff,19.07,14467.201,pedestrian
891e036a497ffff,891e037898fffff,5.187,3918.091,pedestrian
891e037ad8fffff,891e037ac6fffff,4.102,3222.268,pedestrian
891e0371307ffff,891e037ac63ffff,3.847,2918.042,pedestrian
891e037a357ffff,891e037a02bffff,2.752,2543.906,pedestrian
891e03788b7ffff,891e03789dbffff,0.857,684.315,pedestrian
891e03606c3ffff,891e03606d3ffff,0.979,718.271,pedestrian
891e0379933ffff,891e037134fffff,15.164,11770.204,pedestrian
891e03785d3ffff,891e0378553ffff,1.45,1231.255,pedestrian
891e1cb6d6fffff,891e0379947ffff,9.656,7216.062,pedestrian
891e0378c93ffff,891e037aa53ffff,2.582,2079.664,pedestrian
891e037ae0fffff,891e037aa4fffff,3.019,2558.138,pedestrian
891e0361147ffff,891e0363097ffff,11.045,8396.833,pedestrian
891e037ab37ffff,891e037aa87ffff,4.35,3332.523,pedestrian
891e037a1abffff,891e037acb7ffff,3.904,3033.467,pedestrian
891e0363457ffff,891e037aa77ffff,6.541,5089.859,pedestrian
891e037a237ffff,891e0378573ffff,4.222,3493.988,pedestrian
891e037ac33ffff,891e037aa87ffff,4.091,3270.222,pedestrian
891e037811bffff,891e037857bffff,1.823,1458.011,pedestrian
891e0378cc7ffff,891e03781d3ffff,4.05,3174.613,pedestrian
891e037abd7ffff,891e037ae47ffff,5.164,4133.393,pedestrian
891e0379927ffff,891e036a457ffff,0.985,723.899,pedestrian
891e036a5d7ffff,891e03616abffff,3.698,2757.795,pedestrian
891e0378b47ffff,891e0378d27ffff,5.726,4307.793,pedestrian
891e0371e0fffff,891e037ae27ffff,7.49,5615.361,pedestrian
891e037a137ffff,891e037ac07ffff,2.402,1912.41,pedestrian
891e037a527ffff,891e03785b7ffff,5.317,4115.55,pedestrian
891e03702bbffff,891e0371313ffff,5.86,4519.985,pedestrian
891e036365bffff,891e037abcfffff,3.239,2482.041,pedestrian
891e037aa87ffff,891e037aabbffff,0.409,360.909,pedestrian
891e0371c4bffff,891e0363193ffff,9.643,7250.318,pedestrian
891e03636bbffff,891e0363687ffff,0.38,280.322,pedestrian
891e0378dcbffff,891e037ac6bffff,6.158,4799.112,pedestrian
891e037abafffff,891e037abbbffff,0.817,691.557,pedestrian
891e0371c83ffff,891e037ae23ffff,10.319,7882.977,pedestrian
891e037aa0bffff,891e03636a3ffff,6.455,5054.59,pedestrian
891e0361323ffff,891e036144fffff,5.614,4260.705,pedestrian
891e036ad9bffff,891e1cb6813ffff,23.258,17991.31,pedestrian
891e03631bbffff,891e03781a7ffff,12.731,9787.158,pedestrian
891e036229bffff,891e0371a57ffff,7.571,5595.911,pedestrian
891e037a22fffff,891e037aa3bffff,7.052,5765.795,pedestrian
891e036115bffff,891e0378923ffff,5.147,3980.125,pedestrian
891e037a393ffff,891e03780b7ffff,5.605,4673.936,pedestrian
891e037aa13ffff,891e0362293ffff,13.451,10344.659,pedestrian
891e0361e57ffff,891e036addbffff,2.925,2178.089,pedestrian
891e0361453ffff,891e0361887ffff,12.382,9241.561,pedestrian
891e0371acbffff,891e037187bffff,3.32,2574.225,pedestrian
891e0371013ffff,891e037ac73ffff,6.841,5218.293,pedestrian
891e037838bffff,891e037aaabffff,6.009,4727.232,pedestrian
891e037aa13ffff,891e0361d4bffff,19.186,14671.898,pedestrian
891e037ab9bffff,891e03713afffff,6.817,5189.579,pedestrian
891e03798b7ffff,891e0378147ffff,5.594,4364.856,pedestrian
891e037a90fffff,891e037a94bffff,1.933,1499.825,pedestrian
891e037810fffff,891e037a04fffff,7.97,6335.601,pedestrian
891e03601d7ffff,891e03636c3ffff,12.676,9315.822,pedestrian
891e0378b13ffff,891e0378e8bffff,6.562,5001.724,pedestrian
891e037ac2bffff,891e037aa63ffff,5.644,4462.632,pedestrian
891e0371ec3ffff,891e037a1a7ffff,6.273,4850.486,pedestrian
891e037ae4bffff,891e037aa7bffff,3.85,3180.334,pedestrian
891e037811bffff,891e0378113ffff,0.843,806.437,pedestrian
891e0379823ffff,891e037a8c3ffff,13.054,10044.462,pedestrian
891e0363233ffff,891e0378d5bffff,5.348,4066.936,pedestrian
891e037ae2bffff,891e037aa0fffff,2.384,1850.483,pedestrian
891e037ad53ffff,891e037a8c3ffff,2.113,1640.661,pedestrian
891e037a86bffff,891e0363683ffff,4.28,3278.175,pedestrian
891e037a4c7ffff,891e0378c43ffff,13.592,10966.729,pedestrian
891e037aaabffff,891e037816fffff,4.686,3620.588,pedestrian
891e037aa03ffff,891e0378117ffff,2.864,2548.215,pedestrian
891e036144bffff,891e037a9d7ffff,10.29,7826.882,pedestrian
891e0379a1bffff,891e037ab37ffff,16.522,12660.072,pedestrian
891e037a81bffff,891e037a8bbffff,1.369,1080.316,pedestrian
891e037842fffff,891e0378d5bffff,8.194,6527.199,pedestrian
891e0360c4bffff,891e036002bffff,4.185,3193.198,pedestrian
891e037852bffff,891e0378c8bffff,3.65,2873.754,pedestrian
891e037982fffff,891e0379c47ffff,4.176,3375.541,pedestrian
891e037109bffff,891e037146fffff,0.585,428.351,pedestrian
891e0379c97ffff,891e0378ed3ffff,4.041,3059.239,pedestrian
891e0379d4fffff,891e0379e67ffff,4.934,3976.557,pedestrian
891e037130fffff,891e037a90bffff,5.938,4549.214,pedestrian
891e037a897ffff,891e0371367ffff,2.342,1795.937,pedestrian
891e0371ec3ffff,891e0378c4fffff,11.262,8712.082,pedestrian
891e036344bffff,891e037ae2bffff,7.478,5798.939,pedestrian
891e03606d3ffff,891e037ab6fffff,8.214,6210.804,pedestrian
891e0371487ffff,891e0378177ffff,15.099,11761.683,pedestrian
891e0378cd3ffff,891e037aa3bffff,1.52,1166.11,pedestrian
891e037187bffff,891e0371ab7ffff,0.45,423.409,pedestrian
891e037ab9bffff,891e03632dbffff,4.692,3627.247,pedestrian
891e037ab2bffff,891e0378c1bffff,3.99,3022.407,pedestrian
891e0361103ffff,891e037ac63ffff,15.984,12089.677,pedestrian
891e0378c9bffff,891e037ac13ffff,7.89,6014.432,pedestrian
891e0363447ffff,891e0361883ffff,17.075,12917.73,pedestrian
891e036000bffff,891e0378327ffff,18.609,14093.399,pedestrian
891e03616cfffff,891e037ac6bffff,11.902,9198.022,pedestrian
891e03784dbffff,891e037a0dbffff,7.526,6212.272,pedestrian
891e03633a3ffff,891e0378087ffff,14.983,12016.632,pedestrian
891e0378ba3ffff,891e0378873ffff,2.917,2183.357,pedestrian
891e037980fffff,891e037aa2bffff,9.804,7578.218,pedestrian
891e03785cbffff,891e03784b3ffff,1.326,1285.597,pedestrian
891e037ae43ffff,891e037a043ffff,5.389,4328.362,pedestrian
891e0360277ffff,891e03630c3ffff,9.674,7270.198,pedestrian
891e03781c3ffff,891e037aabbffff,4.799,3938.829,pedestrian
891e0361693ffff,891e0363347ffff,4.237,3351.017,pedestrian
891e0378c2bffff,891e037858bffff,6.781,5392.293,pedestrian
891e037ae2bffff,891e03783c7ffff,7.973,6263.008,pedestrian
891e0379adbffff,891e037918fffff,5.533,4617.669,pedestrian
891e037aaa7ffff,891e037aa13ffff,1.729,1367.411,pedestrian
891e036a58fffff,891e0378c37ffff,7.629,5818.597,pedestrian
891e0362a5bffff,891e037aa13ffff,18.666,14080.394,pedestrian
891e036ad83ffff,891e037ac17ffff,19.756,15029.118,pedestrian
891e03783afffff,891e03712b3ffff,12.338,9691.115,pedestrian
891e036a62fffff,891e036a623ffff,0.435,323.019,pedestrian
891e03630dbffff,891e036149bffff,5.592,4347.921,pedestrian
891e037a45bffff,891e0378ddbffff,14.187,11397.481,pedestrian
891e036356fffff,891e0378a2fffff,12.242,9318.385,pedestrian
891e037a973ffff,891e03713afffff,6.695,5125.199,pedestrian
891e037a22fffff,891e037a147ffff,4.213,3777.32,pedestrian
891e0378517ffff,891e0378ecfffff,5.313,4267.36,pedestrian
891e0379d57ffff,891e0378593ffff,8.594,6776.592,pedestrian
891e0371a4bffff,891e037a367ffff,9.722,7625.119,pedestrian
891e03782a7ffff,891e03785a3ffff,5.958,4905.418,pedestrian
891e036a023ffff,891e036a02fffff,0.375,268.703,pedestrian
891e03636b7ffff,891e037ab8bffff,4.617,3570.313,pedestrian
891e037a45bffff,891e03614c3ffff,18.806,14987.709,pedestrian
891e036a1cbffff,891e036126fffff,3.583,2775.48,pedestrian
891e1cb68afffff,891e1cb6837ffff,0.688,535.747,pedestrian
891e036346fffff,891e036340bffff,1.183,925.79,pedestrian
891e037ae57ffff,891e0378507ffff,2.699,2172.191,pedestrian
891e0361e07ffff,891e037aa03ffff,16.206,12456.413,pedestrian
891e036168bffff,891e036162bffff,2.513,1937.34,pedestrian
891e037a937ffff,891e0378c2fffff,6.43,4934.646,pedestrian
891e037893bffff,891e037aa6fffff,6.338,4938.887,pedestrian
891e0371163ffff,891e0378577ffff,11.487,8936.809,pedestrian
891e0371a6bffff,891e03710d3ffff,10.112,7573.832,pedestrian
891e0361413ffff,891e036324fffff,2.084,1647.422,pedestrian
891e036356fffff,891e037a8d3ffff,11.079,8238.666,pedestrian
891e037a337ffff,891e037a333ffff,0.515,433.49,pedestrian
891e037aa9bffff,891e03633cbffff,10.247,7983.371,pedestrian
891e0362673ffff,891e0378c33ffff,11.684,8902.962,pedestrian
891e037ac17ffff,891e037ae4fffff,5.048,3983.329,pedestrian
891e1cb6993ffff,891e037aa53ffff,14.722,11469.407,pedestrian
891e036151bffff,891e0361433ffff,2.422,1879.787,pedestrian
891e0360233ffff,891e0378cb3ffff,13.913,10569.912,pedestrian
891e0378ca3ffff,891e037abd3ffff,2.546,1988.973,pedestrian
891e03622a3ffff,891e03783d7ffff,18.709,14494.017,pedestrian
891e0361413ffff,891e037aea3ffff,11.085,8636.078,pedestrian
891e037a81bffff,891e0378cc7ffff,4.858,3808.781,pedestrian
891e0361687ffff,891e037805bffff,14.48,11199.558,pedestrian
891e037add7ffff,891e037138fffff,2.453,1841.218,pedestrian
891e03636dbffff,891e037a94fffff,1.204,903.148,pedestrian
891e037a80bffff,891e037aa8bffff,2.022,1613.651,pedestrian
891e036ac07ffff,891e037ae8bffff,18.149,14032.641,pedestrian
891e0362207ffff,891e037a92fffff,7.683,5772.139,pedestrian
891e037989bffff,891e0379c2fffff,1.386,1186.947,pedestrian
891e037ac0bffff,891e037a04bffff,8.796,7140.234,pedestrian
891e0378183ffff,891e03781b7ffff,1.472,1328.728,pedestrian
891e037a883ffff,891e0378cafffff,6.087,4842.907,pedestrian
891e0371847ffff,891e0378c0bffff,10.497,8226.878,pedestrian
891e0379dc7ffff,891e037a33bffff,8.86,7156.295,pedestrian
891e037838fffff,891e036365bffff,9.008,6995.182,pedestrian
891e0371ea7ffff,891e037ac7bffff,8.09,6140.682,pedestrian
891e0378c93ffff,891e037aa63ffff,0.807,670.066,pedestrian
891e037aeabffff,891e0378e83ffff,6.702,5347.335,pedestrian
891e037838bffff,891e037ae43ffff,6.665,5336.881,pedestrian
891e0378b0bffff,891e037990bffff,5.403,4105.731,pedestrian
891e036349bffff,891e037a867ffff,5.263,3996.535,pedestrian
891e037aa8fffff,891e034596fffff,11.055,9163.944,pedestrian
891e037a383ffff,891e037127bffff,4.83,3941.722,pedestrian
891e036a38bffff,891e037ae6fffff,14.781,11309.615,pedestrian
891e0378513ffff,891e037a12bffff,3.909,3134.559,pedestrian
891e036a0bbffff,891e036a003ffff,0.986,731.963,pedestrian
891e037a217ffff,891e0378e97ffff,9.127,7305.099,pedestrian
891e0371a57ffff,891e037a817ffff,4.497,3460.836,pedestrian
891e037aa6bffff,891e0378173ffff,2.591,2074.099,pedestrian
891e037ae47ffff,891e037a26fffff,6.083,5769.316,pedestrian
891e036166fffff,891e036167bffff,0.899,704.903,pedestrian
891e0378133ffff,891e037810fffff,0.748,628.907,pedestrian
891e03702bbffff,891e03712abffff,7.685,5825.9,pedestrian
891e0378117ffff,891e03781a3ffff,0.924,830.335,pedestrian
891e037aa53ffff,891e0361017ffff,12.253,9599.77,pedestrian
891e037a843ffff,891e037a537ffff,6.922,5516.916,pedestrian
891e036ad1bffff,891e037ac03ffff,20.348,15574.301,pedestrian
891e037aa33ffff,891e03635dbffff,8.24,6346.562,pedestrian
891e0378b43ffff,891e036a0a3ffff,3.691,2762.78,pedestrian
891e0378363ffff,891e03782a7ffff,3.209,2454.818,pedestrian
891e0371eb3ffff,891e0371ebbffff,0.346,255.694,pedestrian
891e037a867ffff,891e037aacbffff,3.766,3013.905,pedestrian
891e036029bffff,891e0378dd7ffff,11.073,8392.099,pedestrian
891e0371a63ffff,891e037aa77ffff,7.001,5432.507,pedestrian
891e0371013ffff,891e03712d7ffff,3.683,2818.994,pedestrian
891e037818bffff,891e0378133ffff,1.546,1282.279,pedestrian
891e0378153ffff,891e037aa87ffff,5.495,4358.091,pedestrian
891e0379a13ffff,891e037a873ffff,14.952,11650.987,pedestrian
891e0361057ffff,891e037ad27ffff,13.234,10163.473,pedestrian
891e036308bffff,891e037ab97ffff,5.51,4271.838,pedestrian
891e036261bffff,891e037aa93ffff,12.325,9577.521,pedestrian
891e037841bffff,891e03784cfffff,0.471,546.959,pedestrian
891e0371babffff,891e03636dbffff,6.57,4947.35,pedestrian
891e0378b2fffff,891e0378123ffff,8.637,6575.983,pedestrian
891e036a4b3ffff,891e0378a57ffff,2.898,2191.863,pedestrian
891e0378c87ffff,891e0378503ffff,5.269,4237.94,pedestrian
891e0361887ffff,891e0363647ffff,16.084,12189.525,pedestrian
891e037819bffff,891e037a293ffff,7.406,6170.465,pedestrian
891e037aaabffff,891e037aad3ffff,2.165,1734.28,pedestrian
891e0378317ffff,891e037833bffff,0.902,710.837,pedestrian
891e03602d7ffff,891e0378d33ffff,9.25,7057.638,pedestrian
891e037a2a7ffff,891e037a3d3ffff,0.594,521.68,pedestrian
891e0371aa7ffff,891e0363667ffff,8.313,6462.42,pedestrian
891e0378287ffff,891e03780b3ffff,4.934,3952.983,pedestrian
891e03626cbffff,891e0371857ffff,4.504,3416.051,pedestrian
891e037101bffff,891e037127bffff,3.544,2785.365,pedestrian
891e0378b4fffff,891e0379d8fffff,9.483,7229.181,pedestrian
891e036a44fffff,891e0378c57ffff,8.04,6225.265,pedestrian
891e036003bffff,891e036002bffff,0.486,394.518,pedestrian
891e037a37bffff,891e037ae47ffff,3.426,2814.193,pedestrian
891e0363403ffff,891e0378c8bffff,7.897,6043.472,pedestrian
891e0379897ffff,891e037ac0fffff,13.523,10628.941,pedestrian
891e0363507ffff,891e037a84bffff,10.563,8051.527,pedestrian
891e0371aabffff,891e0371a17ffff,0.483,364.158,pedestrian
891e037a2a7ffff,891e037aa43ffff,6.184,4867.248,pedestrian
891e037aa6fffff,891e0378bd3ffff,5.562,4263.402,pedestrian
891e037aeabffff,891e0371397ffff,6.009,4648.119,pedestrian
891e0378b4fffff,891e037ac6bffff,12.055,9219.695,pedestrian
891e0361e1bffff,891e0361657ffff,7.745,5857.367,pedestrian
891e037aa63ffff,891e0361e17ffff,14.834,11472.443,pedestrian
891e0363663ffff,891e0378dabffff,1.683,1241.127,pedestrian
891e0379a47ffff,891e03788cfffff,13.4,10286.966,pedestrian
891e03783cbffff,891e0378357ffff,0.695,546.521,pedestrian
891e037ad6bffff,891e0363337ffff,10.437,8006.601,pedestrian
891e0378107ffff,891e037a9dbffff,6.695,5316.565,pedestrian
891e036a2b3ffff,891e036a433ffff,5.11,4256.54,pedestrian
891e036a457ffff,891e0378897ffff,7.577,5839.592,pedestrian
891e037a95bffff,891e037ac73ffff,3.81,2987.607,pedestrian
891e0345d23ffff,891e037a28fffff,7.633,6565.828,pedestrian
891e03631dbffff,891e037ae37ffff,10.559,8063.02,pedestrian
891e036028fffff,891e03630cfffff,7.635,5787.214,pedestrian
891e0371a43ffff,891e0363443ffff,3.022,2296.762,pedestrian
891e037ac77ffff,891e037a8afffff,2.422,1926.717,pedestrian
891e0378147ffff,891e037aa6bffff,2.723,2167.322,pedestrian
891e037aab7ffff,891e037ae27ffff,1.807,1452.139,pedestrian
891e0379923ffff,891e0378513ffff,11.371,8906.276,pedestrian
891e0379807ffff,891e03712cbffff,16.124,12747.164,pedestrian
891e03632c3ffff,891e037ac0fffff,8.182,6248.516,pedestrian
891e03783a3ffff,891e0363063ffff,12.273,9435.903,pedestrian
891e037845bffff,891e0378e83ffff,8.085,6746.712,pedestrian
891e0362a6fffff,891e0378c17ffff,18.533,13938.054,pedestrian
891e037aa2fffff,891e037a32fffff,5.489,4406.794,pedestrian
891e03714a7ffff,891e037a8d7ffff,10.155,7845.682,pedestrian
891e0344b63ffff,891e037ae23ffff,8.931,7184.782,pedestrian
891e0361497ffff,891e037855bffff,12.993,10441.109,pedestrian
891e0378157ffff,891e037832fffff,3.022,2377.066,pedestrian
891e037abd7ffff,891e0361413ffff,8.071,6106.687,pedestrian
891e0361e87ffff,891e0361163ffff,3.57,2664.333,pedestrian
891e037850bffff,891e0378c87ffff,5.505,4320.989,pedestrian
891e0379a8fffff,891e0379d47ffff,4.563,3613.423,pedestrian
891e037ac23ffff,891e0378ccfffff,7.396,5705.533,pedestrian
891e037a173ffff,891e037ae4bffff,2.837,2325.094,pedestrian
891e0378597ffff,891e037857bffff,2.516,2046.76,pedestrian
891e037851bffff,891e0378913ffff,10.113,7909.39,pedestrian
891e0371373ffff,891e0378337ffff,12.112,9371.993,pedestrian
891e0345967ffff,891e034592bffff,0.365,299.988,pedestrian
891e037ae4fffff,891e036a42fffff,12.208,9419.64,pedestrian
891e0378bc3ffff,891e037808fffff,10.15,8183.894,pedestrian
891e037a8a7ffff,891e037850fffff,6.518,5326.969,pedestrian
891e0378d8fffff,891e037998fffff,9.326,7160.159,pedestrian
891e0379877ffff,891e0379d57ffff,2.774,2182.469,pedestrian
891e0378317ffff,891e037ae8bffff,7.974,6325.88,pedestrian
891e037ad27ffff,891e037a84bffff,5.136,4008.546,pedestrian
891e037aea3ffff,891e036040fffff,15.634,12121.559,pedestrian
891e0378e53ffff,891e037ae6bffff,6.17,4888.358,pedestrian
891e0361007ffff,891e0378b53ffff,8.235,6210.777,pedestrian
