source,target,length,time,costing
891e037aa0fffff,891e0378127ffff,3.483,300.476,auto
891e037ae57ffff,891e03789b7ffff,11.791,934.285,auto
891e0344a57ffff,891e0344a47ffff,1.426,177.662,auto
891e037a893ffff,891e0378e83ffff,11.147,710.832,auto
891e0362a97ffff,891e037852bffff,28.725,1728.126,auto
891e0363663ffff,891e037858bffff,11.886,948.963,auto
891e0361327ffff,891e0379923ffff,16.576,1207.542,auto
891e0378c33ffff,891e037a917ffff,6.848,473.068,auto
891e0378c27ffff,891e03785afffff,6.963,543.073,auto
891e036140fffff,891e03636abffff,8.051,682.87,auto
891e037aea3ffff,891e03710d3ffff,8.57,608.719,auto
891e037ae3bffff,891e037ae17ffff,2.733,253.824,auto
891e037a227ffff,891e037aabbffff,6.928,556.38,auto
891e0370217ffff,891e0363697ffff,16.974,963.026,auto
891e0362677ffff,891e037a8d3ffff,15.69,1017.876,auto
891e0363687ffff,891e0378dcfffff,5.754,413.203,auto
891e03781bbffff,891e037ae53ffff,6.107,549.429,auto
891e037aa87ffff,891e037aaa3ffff,1.212,134.317,auto
891e0378103ffff,891e03781c3ffff,1.964,264.571,auto
891e036a59bffff,891e0378b63ffff,0.75,95.687,auto
891e0379a8fffff,891e0379a13ffff,0.436,77.99,auto
891e037a34fffff,891e037859bffff,1.584,146.569,auto
891e036368bffff,891e0378583ffff,9.417,775.163,auto
891e037107bffff,891e037adcbffff,8.063,600.444,auto
891e0361e0bffff,891e0361e57ffff,1.369,1011.093,auto
891e037806bffff,891e037aedbffff,7.997,634.237,auto
891e037134bffff,891e03781cfffff,10.699,895.208,auto
891e037a90bffff,891e036327bffff,7.272,532.725,auto
891e037184bffff,891e037a06bffff,15.352,1014.701,auto
891e0371437ffff,891e0361217ffff,25.308,1576.26,auto
891e03783d3ffff,891e0379917ffff,12.691,829.54,auto
891e0370213ffff,891e0363557ffff,15.981,842.314,auto
891e03636c7ffff,891e037a837ffff,3.383,290.544,auto
891e0361043ffff,891e037a847ffff,16.229,1141.177,auto
891e0363583ffff,891e037ab97ffff,8.152,563.147,auto
891e0378287ffff,891e0379d9bffff,7.225,539.281,auto
891e0360ed7ffff,891e037a84bffff,19.197,2230.77,auto
891e0378c63ffff,891e037a863ffff,7.3,515.18,auto
891e0371a5bffff,891e0371a4bffff,0.549,74.125,auto
891e036163bffff,891e0378c47ffff,8.988,615.79,auto
891e0371a43ffff,891e0371e27ffff,4.013,357.746,auto
891e037998fffff,891e036a513ffff,8.184,765.028,auto
891e037983bffff,891e0378037ffff,9.79,671.36,auto
891e036110fffff,891e037aa37ffff,16.598,1136.622,auto
891e037aa53ffff,891e0378507ffff,2.792,264.7,auto
891e0371333ffff,891e037a893ffff,5.413,420.055,auto
891e037336fffff,891e0371e47ffff,16.551,777.011,auto
891e037aea7ffff,891e03781b7ffff,5.692,493.168,auto
891e0378bc3ffff,891e037aa33ffff,7.321,515.871,auto
891e037816bffff,891e0378ed3ffff,0.744,101.319,auto
891e0371097ffff,891e037aad7ffff,11.873,833.289,auto
891e03712dbffff,891e037a877ffff,9.185,653.702,auto
891e037a537ffff,891e037a5afffff,0.634,118.311,auto
891e0370273ffff,891e037a123ffff,12.549,988.41,auto
891e037aa23ffff,891e037abcfffff,2.105,201.433,auto
891e037892fffff,891e0361413ffff,2.287,182.409,auto
891e036a563ffff,891e0378a7bffff,8.091,588.785,auto
891e0345d2bffff,891e037a373ffff,9.505,759.104,auto
891e0371e2fffff,891e037ae4bffff,12.439,844.306,auto
891e0379acfffff,891e0379a8fffff,1.014,119.466,auto
891e037aea7ffff,891e037a223ffff,7.53,594.635,auto
891e0378dcfffff,891e037ac2bffff,6.805,376.862,auto
891e0378e8bffff,891e03780c3ffff,6.543,491.601,auto
891e036a51bffff,891e0378cd7ffff,13.858,894.595,auto
891e0378cd7ffff,891e037aa83ffff,4.501,360.895,auto
891e036a063ffff,891e0378c0bffff,10.216,662.306,auto
891e037ad4bffff,891e037ae27ffff,4.102,323.972,auto
891e03714b3ffff,891e0362337ffff,24.326,1029.411,auto
891e037817bffff,891e037aad7ffff,5.563,466.282,auto
891e0378cd7ffff,891e037ac6bffff,7.014,573.14,auto
891e03798afffff,891e037ab6bffff,11.658,738.535,auto
891e03616cfffff,891e0361043ffff,3.528,358.705,auto
891e0378da3ffff,891e037ac13ffff,8.511,519.24,auto
891e036366fffff,891e0378edbffff,9.403,642.674,auto
891e0379a13ffff,891e037a34fffff,14.837,1096.322,auto
891e037028bffff,891e037005bffff,2.436,215.68,auto
891e037a86fffff,891e037ab97ffff,1.396,139.268,auto
891e03789d7ffff,891e036a347ffff,12.282,875.348,auto
891e0371e8fffff,891e0378597ffff,14.413,1085.573,auto
891e0360233ffff,891e03614cbffff,8.961,669.277,auto
891e037a81bffff,891e037aa13ffff,3.107,282.13,auto
891e03610c7ffff,891e036100bffff,0.906,108.584,auto
891e036a4a3ffff,891e036a4bbffff,2.183,255.842,auto
891e037a85bffff,891e0379eabffff,14.585,1099.272,auto
891e037a857ffff,891e037a893ffff,4.069,359.297,auto
891e0363583ffff,891e037ab6fffff,8.623,625.538,auto
891e0379e63ffff,891e037ab53ffff,16.559,1182.897,auto
891e037808fffff,891e03636c3ffff,9.575,789.178,auto
891e037a903ffff,891e0378c17ffff,7.114,528.894,auto
891e03781cbffff,891e037aa2fffff,5.859,551.281,auto
891e036a283ffff,891e037aa43ffff,13.876,1076.8,auto
891e036a41bffff,891e1cb680bffff,21.549,1195.648,auto
891e0378337ffff,891e037a873ffff,11.299,773.972,auto
891e0360537ffff,891e0361247ffff,34.296,1320.498,auto
891e037a983ffff,891e037a343ffff,13.383,1009.645,auto
891e037aa1bffff,891e0361463ffff,10.344,809.542,auto
891e037ae0fffff,891e037a20bffff,6.44,496.111,auto
891e037aa17ffff,891e0378537ffff,4.922,446.331,auto
891e03714a7ffff,891e03636afffff,17.523,1046.091,auto
891e0379967ffff,891e0378cd7ffff,10.488,819.682,auto
891e0379d57ffff,891e037813bffff,5.443,408.736,auto
891e0361e9bffff,891e0361167ffff,0.46,60.179,auto
891e03602bbffff,891e036148bffff,7.768,608.888,auto
891e036a30bffff,891e036a30fffff,0.636,108.544,auto
891e037100fffff,891e0371387ffff,15.131,1072.401,auto
891e037ae5bffff,891e0378e83ffff,6.775,534.299,auto
891e03632cfffff,891e03611dbffff,8.452,671.512,auto
891e037ab9bffff,891e0378d5bffff,4.991,338.972,auto
891e037ab2bffff,891e037ae4bffff,8.918,725.096,auto
891e037a527ffff,891e037ae53ffff,5.012,399.012,auto
891e036003bffff,891e037134fffff,18.958,1216.253,auto
891e03616b3ffff,891e0378c97ffff,8.772,713.352,auto
891e037a93bffff,891e037ae4bffff,10.801,836.982,auto
891e036a433ffff,891e0378133ffff,9.604,625.148,auto
891e0378c97ffff,891e037a02bffff,8.142,690.825,auto
891e037aab7ffff,891e03636b7ffff,5.845,404.268,auto
891e0378c13ffff,891e037a177ffff,8.35,665.12,auto
891e0371a43ffff,891e037aea3ffff,8.205,608.207,auto
891e0378463ffff,891e037aa57ffff,6.24,622.951,auto
891e037113bffff,891e03711cbffff,2.815,257.611,auto
891e0360e93ffff,891e03600c7ffff,4.703,414.436,auto
891e0371a0bffff,891e0371a8bffff,1.198,158.433,auto
891e0360eb3ffff,891e0378c47ffff,20.462,1552.027,auto
891e036ad97ffff,891e03784afffff,23.722,1726.173,auto
891e03781cfffff,891e03782a7ffff,3.706,303.447,auto
891e037ab5bffff,891e037a81bffff,4.377,402.099,auto
891e037ae3bffff,891e037859bffff,3.158,280.175,auto
891e037abc3ffff,891e037130bffff,7.44,551.254,auto
891e0373347ffff,891e036340bffff,21.225,1045.025,auto
891e037ad53ffff,891e037a887ffff,1.244,118.469,auto
891e0371ab3ffff,891e0371c07ffff,6.118,396.848,auto
891e037a04bffff,891e0371213ffff,9.024,797.326,auto
891e037855bffff,891e0371cb3ffff,18.446,1201.295,auto
891e03710cfffff,891e0371013ffff,1.03,136.137,auto
891e0378e53ffff,891e0378567ffff,9.335,695.972,auto
891e036a4c3ffff,891e03780a3ffff,13.056,988.904,auto
891e0371163ffff,891e037aa67ffff,14.601,1066.495,auto
891e037a847ffff,891e0378837ffff,10.735,801.736,auto
891e037810bffff,891e0363293ffff,10.199,737.963,auto
891e0371523ffff,891e037acb3ffff,6.105,490.815,auto
891e036304bffff,891e037aa8bffff,8.633,691.537,auto
891e037ab4bffff,891e0378d97ffff,3.112,275.321,auto
891e0378b37ffff,891e037131bffff,16.297,1051.805,auto
891e03712abffff,891e03718d3ffff,18.434,1019.519,auto
891e03634afffff,891e0371a53ffff,4.63,380.411,auto
891e0379893ffff,891e037989bffff,1.093,143.05,auto
891e0378913ffff,891e037a80bffff,9.202,675.957,auto
891e037a173ffff,891e0378533ffff,4.915,453.317,auto
891e037026bffff,891e037aa63ffff,20.681,1340.602,auto
891e036341bffff,891e0378177ffff,11.191,786.385,auto
891e037ab5bffff,891e037a88bffff,4.876,428.718,auto
891e03630b7ffff,891e037aeb7ffff,11.622,772.214,auto
891e037aa3bffff,891e037a167ffff,6.411,555.497,auto
891e0371aabffff,891e037abcbffff,6.674,598.885,auto
891e03711b7ffff,891e037ab13ffff,14.45,942.752,auto
891e0379ad3ffff,891e0379aabffff,2.591,217.838,auto
891e037adc7ffff,891e037a853ffff,3.85,325.762,auto
891e03798abffff,891e036367bffff,14.548,933.779,auto
891e0378177ffff,891e0378d2fffff,8.198,591.093,auto
891e0379d4fffff,891e037aecfffff,12.155,905.111,auto
891e037a32fffff,891e0378cd3ffff,6.208,528.298,auto
891e0371847ffff,891e037060fffff,13.712,718.138,auto
891e037ab5bffff,891e0361413ffff,7.431,628.114,auto
891e0373373ffff,891e037a877ffff,20.546,986.543,auto
891e036346bffff,891e0361887ffff,14.49,1237.733,auto
891e0371a73ffff,891e037aea7ffff,8.119,602.747,auto
891e03785afffff,891e037811bffff,3.705,339.833,auto
891e0361697ffff,891e0361433ffff,4.255,371.736,auto
891e037a8b3ffff,891e037a1a7ffff,4.596,313.465,auto
891e036105bffff,891e0378d7bffff,7.474,602.51,auto
891e037a857ffff,891e0361887ffff,42.744,1787.209,auto
891e036347bffff,891e037a327ffff,10.598,810.138,auto
891e036368fffff,891e0361883ffff,15.718,1343.516,auto
891e037abdbffff,891e037ad9bffff,8.156,522.118,auto
891e03799afffff,891e037aa47ffff,8.847,723.428,auto
891e037a3cfffff,891e037aa57ffff,6.99,631.074,auto
891e0371a43ffff,891e037aba3ffff,5.286,428.609,auto
891e037ae2fffff,891e037aac7ffff,1.425,173.144,auto
891e03636d3ffff,891e037ae5bffff,7.995,649.319,auto
891e0371043ffff,891e0371357ffff,8.114,549.457,auto
891e037a267ffff,891e037aa47ffff,7.461,635.153,auto
891e037805bffff,891e037810bffff,6.461,496.711,auto
891e0360033ffff,891e037ae23ffff,20.029,1384.389,auto
891e0373343ffff,891e037aca3ffff,11.064,729.214,auto
891e037a197ffff,891e0378503ffff,6.794,526.033,auto
891e037aa63ffff,891e037aaabffff,2.007,228.455,auto
891e036a597ffff,891e0378913ffff,7.558,597.904,auto
891e0378507ffff,891e037ae1bffff,3.473,291.177,auto
891e036362fffff,891e037aa57ffff,7.746,582.696,auto
891e037abd7ffff,891e0378e5bffff,12.271,814.997,auto
891e037aa2fffff,891e037a137ffff,6.465,547.347,auto
891e0363653ffff,891e037a897ffff,5.318,361.549,auto
891e0371eafffff,891e0371303ffff,10.561,664.277,auto
891e037aa8fffff,891e037a80fffff,2.248,226.463,auto
891e0378ccfffff,891e037aa1bffff,4.738,489.664,auto
891e03626d7ffff,891e037ab53ffff,10.844,887.08,auto
891e037a143ffff,891e03781cbffff,8.545,686.171,auto
891e0360497ffff,891e037a837ffff,12.013,935.586,auto
891e03799a3ffff,891e037a12bffff,13.705,995.475,auto
891e037a937ffff,891e03636a3ffff,2.402,287.419,auto
891e0371cc3ffff,891e037117bffff,3.562,354.13,auto
891e037184fffff,891e0371193ffff,14.273,740.981,auto
891e037136bffff,891e037a18fffff,6.09,452.061,auto
891e0378d2fffff,891e036339bffff,5.608,442.754,auto
891e0362663ffff,891e0363643ffff,11.274,835.851,auto
891e037ae43ffff,891e037858bffff,2.036,179.996,auto
891e037185bffff,891e037ab17ffff,10.508,645.744,auto
891e0378c0fffff,891e03785c7ffff,8.642,737.375,auto
891e036a457ffff,891e0378a4bffff,3.564,310.643,auto
891e037ae93ffff,891e037a103ffff,2.03,176.944,auto
891e0361443ffff,891e0371303ffff,15.262,1041.351,auto
891e0371a0fffff,891e037a1b7ffff,9.631,776.524,auto
891e03714a3ffff,891e0371cd3ffff,10.672,582.88,auto
891e0378b43ffff,891e0371313ffff,17.33,1108.628,auto
891e037ab43ffff,891e03788afffff,7.04,486.434,auto
891e036068bffff,891e0360613ffff,0.641,116.732,auto
891e0378d7bffff,891e037ad27ffff,9.357,616.864,auto
891e0361577ffff,891e0361543ffff,1.523,156.464,auto
891e03799a3ffff,891e0379977ffff,1.386,159.905,auto
891e037aa63ffff,891e0378c9bffff,1.484,192.472,auto
891e0379873ffff,891e0379ab7ffff,1.133,95.141,auto
891e03783abffff,891e0378ed7ffff,2.015,172.373,auto
891e0379c03ffff,891e0379c07ffff,0.637,91.51,auto
891e0371e63ffff,891e037abc3ffff,8.91,540.309,auto
891e0378b4bffff,891e037ae77ffff,10.453,765.454,auto
891e036313bffff,891e03631a3ffff,1.376,1087.643,auto
891e0360133ffff,891e036366fffff,12.93,997.107,auto
891e037b557ffff,891e0378523ffff,10.744,890.848,auto
891e037ad4bffff,891e0371c97ffff,12.789,689.461,auto
891e03635cbffff,891e03635d3ffff,0.789,94.996,auto
891e03616cbffff,891e03799bbffff,7.988,635.208,auto
891e036a5c7ffff,891e036a5dbffff,1.043,114.15,auto
891e0361163ffff,891e037838bffff,18.887,1253.97,auto
891e03702abffff,891e037a81bffff,11.034,796.276,auto
891e0360e33ffff,891e037aa6fffff,20.973,1577.273,auto
891e0360123ffff,891e037ae67ffff,31.376,1550.182,auto
891e03610cbffff,891e0378c03ffff,10.445,762.818,auto
891e03616c7ffff,891e037aa63ffff,8.694,660.163,auto
891e037a81bffff,891e037a8c7ffff,0.413,46.486,auto
891e037851bffff,891e0378317ffff,4.37,364.368,auto
891e0378e93ffff,891e0361883ffff,22.115,1471.999,auto
891e03602a3ffff,891e03602afffff,0.506,57.682,auto
891e037146bffff,891e0378c97ffff,15.927,1053.884,auto
891e037a843ffff,891e0379d87ffff,12.064,865.974,auto
891e037a973ffff,891e03636a3ffff,2.617,264.206,auto
891e0344b2fffff,891e037a52bffff,3.476,275.686,auto
891e0378c0bffff,891e037a8d3ffff,6.462,555.704,auto
891e0363473ffff,891e037ae4fffff,11.001,884.738,auto
891e036132bffff,891e03630cbffff,14.438,1177.099,auto
891e037aa47ffff,891e0378c97ffff,5.354,516.54,auto
891e036a483ffff,891e037aa3bffff,9.915,714.092,auto
891e0345987ffff,891e0371163ffff,19.207,1413.391,auto
891e0363217ffff,891e037852bffff,11.277,869.98,auto
891e036185bffff,891e037aa23ffff,17.227,1110.488,auto
891e03785b3ffff,891e037a36fffff,1.993,244.886,auto
891e03710c3ffff,891e037a397ffff,9.72,759.982,auto
891e03783cbffff,891e037ac77ffff,11.433,944.126,auto
891e0378303ffff,891e037ae23ffff,12.691,992.411,auto
891e0378393ffff,891e037aa53ffff,6.7,564.703,auto
891e036a583ffff,891e037aa3bffff,14.134,1024.103,auto
891e037987bffff,891e0363277ffff,17.292,1156.864,auto
891e0360527ffff,891e0378c57ffff,20.093,1560.462,auto
891e0371073ffff,891e037a837ffff,9.95,637.296,auto
891e036012fffff,891e0360023ffff,3.947,302.101,auto
891e037a3a3ffff,891e037a153ffff,2.445,203.0,auto
891e037a12fffff,891e037aeafffff,4.143,386.89,auto
891e0361217ffff,891e03612bbffff,0.674,74.251,auto
891e036a04fffff,891e0378547ffff,18.2,1403.338,auto
891e0361453ffff,891e037112bffff,17.955,1259.262,auto
891e03783b7ffff,891e0378a2fffff,7.297,495.109,auto
891e037a147ffff,891e037ae37ffff,5.396,430.336,auto
891e03780b7ffff,891e036188bffff,22.724,1651.283,auto
891e0378c57ffff,891e03781a3ffff,2.876,259.194,auto
891e0361697ffff,891e037aa7bffff,8.58,734.435,auto
891e03799abffff,891e0378cc7ffff,7.981,636.059,auto
891e037aea7ffff,891e0378547ffff,6.401,529.737,auto
891e0361ecfffff,891e036a527ffff,6.62,527.807,auto
891e0371aa3ffff,891e037ac07ffff,10.807,705.293,auto
891e0360e13ffff,891e037a993ffff,28.09,1400.291,auto
891e03631b7ffff,891e0378c13ffff,13.047,934.735,auto
891e034494bffff,891e0344b87ffff,2.312,328.241,auto
891e03630bbffff,891e037a8d3ffff,10.28,702.357,auto
891e0371e93ffff,891e037111bffff,2.271,296.097,auto
891e037adc7ffff,891e037aa8bffff,5.503,463.089,auto
891e0378b83ffff,891e036a5d3ffff,4.539,383.13,auto
891e036ad9bffff,891e037aba7ffff,16.075,1070.608,auto
891e036226bffff,891e0378c4fffff,14.298,1027.984,auto
891e036309bffff,891e036346bffff,1.847,212.535,auto
891e037acabffff,891e037813bffff,10.145,780.326,auto
891e037aa43ffff,891e0378177ffff,3.547,270.184,auto
891e0378c1bffff,891e037ab53ffff,3.643,347.193,auto
891e036a0cbffff,891e036a19bffff,5.784,756.323,auto
891e0361453ffff,891e0361217ffff,5.292,449.131,auto
891e0371bd3ffff,891e03718d3ffff,4.023,353.862,auto
891e036111bffff,891e0361157ffff,0.502,61.651,auto
891e0379177ffff,891e037913bffff,0.723,109.847,auto
891e0378c9bffff,891e036366fffff,6.8,543.559,auto
891e0360537ffff,891e037a8dbffff,27.277,1347.172,auto
891e0370277ffff,891e0378d5bffff,21.08,1066.202,auto
891e036a567ffff,891e036a1b7ffff,17.356,641.945,auto
891e03783abffff,891e037aa7bffff,4.564,385.181,auto
891e037a98bffff,891e0378c6fffff,10.275,725.71,auto
891e036a297ffff,891e036a287ffff,0.342,35.279,auto
891e036105bffff,891e0378337ffff,12.903,927.084,auto
891e036352bffff,891e037853bffff,13.736,1104.137,auto
891e0363507ffff,891e0363403ffff,4.913,489.969,auto
891e0379977ffff,891e037a833ffff,14.37,975.542,auto
891e037ac37ffff,891e037130bffff,2.492,263.411,auto
891e0373363ffff,891e0373377ffff,0.486,62.455,auto
891e0371053ffff,891e036325bffff,17.375,1095.771,auto
891e037a04bffff,891e037a94bffff,12.528,883.673,auto
891e037138fffff,891e037abcbffff,10.885,729.621,auto
891e0371153ffff,891e037ac03ffff,5.39,428.906,auto
891e03781b3ffff,891e03785abffff,3.18,288.464,auto
891e0378c1bffff,891e03785a3ffff,5.9,497.212,auto
891e034496bffff,891e0344bb7ffff,0.537,43.774,auto
891e037aa7bffff,891e037aa1bffff,2.192,274.722,auto
891e0360e8bffff,891e037890fffff,34.318,1459.042,auto
891e0363663ffff,891e037a837ffff,6.592,464.865,auto
891e036109bffff,891e03788b3ffff,9.261,774.794,auto
891e0361543ffff,891e036366fffff,7.935,643.416,auto
891e0371483ffff,891e037a1cbffff,10.865,764.851,auto
891e037aa0fffff,891e037a2bbffff,7.774,644.458,auto
891e0363253ffff,891e037a10bffff,13.307,927.747,auto
891e036ad1bffff,891e037ae07ffff,23.6,1586.197,auto
891e0361037ffff,891e0361307ffff,3.549,345.786,auto
891e037a29bffff,891e037a62fffff,4.227,448.236,auto
891e037ab27ffff,891e036365bffff,0.578,115.898,auto
891e036350fffff,891e0371b63ffff,2.082,211.708,auto
891e03784a3ffff,891e037ae77ffff,5.184,462.468,auto
891e036ad1bffff,891e0378177ffff,17.301,1184.366,auto
891e037ac17ffff,891e037121bffff,3.625,262.41,auto
891e03626cfffff,891e0371aa3ffff,5.349,396.154,auto
891e0378433ffff,891e0378313ffff,8.303,676.247,auto
891e037aaa3ffff,891e037aa4bffff,5.727,493.897,auto
891e0378397ffff,891e03636afffff,13.167,831.799,auto
891e037a9dbffff,891e03783a7ffff,11.432,779.987,auto
891e037a86bffff,891e037a817ffff,2.62,241.665,auto
891e037aa87ffff,891e03785b7ffff,3.772,311.234,auto
891e03630b7ffff,891e037a84bffff,8.909,672.683,auto
891e037aa0fffff,891e037aa17ffff,1.019,135.147,auto
891e037a13bffff,891e0371647ffff,4.866,396.378,auto
891e03780dbffff,891e037aad3ffff,7.712,604.653,auto
891e037ab43ffff,891e0363253ffff,4.625,372.036,auto
891e0379887ffff,891e0363683ffff,14.164,925.75,auto
891e0362233ffff,891e0378d43ffff,13.29,974.82,auto
891e03785c7ffff,891e0361887ffff,26.027,1807.305,auto
891e03614cbffff,891e0378913ffff,2.35,235.521,auto
891e037117bffff,891e0371193ffff,2.935,285.42,auto
891e037aaafffff,891e037802fffff,8.862,674.019,auto
891e037ae23ffff,891e03712bbffff,7.478,568.393,auto
891e0379cb3ffff,891e0378c33ffff,10.178,746.707,auto
891e0363483ffff,891e037a9a3ffff,2.255,188.516,auto
891e0371003ffff,891e037ae4bffff,8.74,702.286,auto
891e03636c7ffff,891e037aa47ffff,6.571,599.006,auto
891e0379917ffff,891e037a843ffff,10.951,832.213,auto
891e03788bbffff,891e03788abffff,0.779,131.645,auto
891e037a837ffff,891e037ae5bffff,7.519,542.027,auto
891e0360163ffff,891e03713b7ffff,25.616,1335.35,auto
891e03612a3ffff,891e03633a3ffff,10.005,873.472,auto
891e037aa7bffff,891e0361423ffff,10.273,740.326,auto
891e03636b3ffff,891e0363393ffff,4.708,400.934,auto
891e037985bffff,891e0379ab3ffff,0.923,107.348,auto
891e0371ab7ffff,891e037aa93ffff,12.271,789.171,auto
891e0371aa7ffff,891e037abcbffff,13.226,858.058,auto
891e0360ea7ffff,891e0360067ffff,5.317,418.002,auto
891e037980fffff,891e0378cd3ffff,11.516,841.206,auto
891e0379d8bffff,891e037aa43ffff,8.309,617.026,auto
891e0378563ffff,891e0378157ffff,1.957,167.596,auto
891e0371473ffff,891e0378c4fffff,15.091,1080.137,auto
891e0371a4bffff,891e037a347ffff,12.673,938.453,auto
891e03702a3ffff,891e037a5a7ffff,16.817,1172.477,auto
891e037ac2bffff,891e037140fffff,8.205,512.024,auto
891e0378bb7ffff,891e037aa53ffff,10.05,737.57,auto
891e036a46bffff,891e0379bb7ffff,3.956,410.842,auto
891e0362633ffff,891e037aa67ffff,13.756,1082.406,auto
891e0361023ffff,891e0371637ffff,21.908,1514.719,auto
891e0371857ffff,891e037184fffff,1.484,157.85,auto
891e03783c3ffff,891e037ab33ffff,10.11,789.225,auto
891e036ac83ffff,891e0371e93ffff,23.347,1513.909,auto
891e0379a3bffff,891e0378ecfffff,8.641,536.177,auto
891e037aa67ffff,891e0378d9bffff,2.837,266.344,auto
891e0371143ffff,891e03711d7ffff,1.836,190.992,auto
891e0361eabffff,891e037882fffff,14.184,1050.603,auto
891e037a2c7ffff,891e037aecbffff,5.254,481.4,auto
891e0363683ffff,891e0378c8bffff,7.006,499.505,auto
891e03615c3ffff,891e037a827ffff,12.04,902.785,auto
891e1cb6997ffff,891e037ae27ffff,18.919,1305.541,auto
891e037ab3bffff,891e037ab47ffff,3.415,384.644,auto
891e036ad83ffff,891e037aab3ffff,18.817,1329.487,auto
891e037336fffff,891e037126fffff,8.258,551.987,auto
891e0361887ffff,891e037aa6fffff,19.613,1269.787,auto
891e0344b1bffff,891e0344b23ffff,1.896,220.241,auto
891e0362a5bffff,891e03610a7ffff,11.402,826.054,auto
891e036020fffff,891e0371163ffff,26.977,1509.342,auto
891e0362227ffff,891e0378d5bffff,12.783,2141.439,auto
891e0371ec3ffff,891e037a317ffff,12.027,900.323,auto
891e037127bffff,891e037121bffff,3.447,261.663,auto
891e0371167ffff,891e0378833ffff,15.499,1028.445,auto
891e0378913ffff,891e0361407ffff,5.485,384.28,auto
891e037a85bffff,891e037aa97ffff,1.179,140.184,auto
891e0378e83ffff,891e037857bffff,4.103,324.686,auto
891e036105bffff,891e0361397ffff,3.326,331.291,auto
891e0360287ffff,891e0378cafffff,12.882,943.101,auto
891e037ab83ffff,891e0378dcfffff,5.928,394.41,auto
891e036104fffff,891e037a1b3ffff,20.749,1314.788,auto
891e037a95bffff,891e037aa47ffff,7.054,548.324,auto
891e03784c7ffff,891e037858fffff,5.819,489.101,auto
891e0360183ffff,891e037898fffff,13.489,1042.906,auto
891e036a193ffff,891e037abc3ffff,13.729,881.402,auto
891e0378e9bffff,891e0378c83ffff,3.907,297.063,auto
891e0378edbffff,891e03785bbffff,7.497,624.006,auto
891e037abd3ffff,891e037115bffff,8.727,593.12,auto
891e0363343ffff,891e037ac0fffff,11.495,745.93,auto
891e0361213ffff,891e03632dbffff,11.846,792.85,auto
891e037ad53ffff,891e037a89bffff,1.899,208.031,auto
891e037ab23ffff,891e03630c7ffff,4.497,321.321,auto
891e037897bffff,891e03785a3ffff,11.518,816.523,auto
891e03636b7ffff,891e0362a73ffff,17.301,1383.206,auto
891e0379c87ffff,891e0378c4fffff,7.431,534.699,auto
891e03789dbffff,891e0371303ffff,12.722,879.757,auto
891e0371b33ffff,891e0371babffff,0.773,431.395,auto
891e037813bffff,891e0379d47ffff,5.282,364.247,auto
891e037a23bffff,891e037a397ffff,5.027,469.285,auto
891e0371e8bffff,891e0378577ffff,13.227,1019.512,auto
891e0371b27ffff,891e0378c97ffff,10.491,820.896,auto
891e037ae37ffff,891e037a8bbffff,3.522,234.631,auto
891e0345973ffff,891e037aa8fffff,12.677,1019.15,auto
891e0371e87ffff,891e037114bffff,3.187,294.699,auto
891e0361333ffff,891e036132bffff,0.684,96.941,auto
891e037aad7ffff,891e037aa07ffff,2.17,226.352,auto
891e0378bb7ffff,891e0378c97ffff,7.597,545.267,auto
891e03459b7ffff,891e0378897ffff,18.084,1403.093,auto
891e0378563ffff,891e037a847ffff,6.535,586.558,auto
891e03636b3ffff,891e0378dcfffff,6.578,445.206,auto
891e037ad67ffff,891e0378547ffff,12.87,955.799,auto
891e037892fffff,891e03636afffff,9.732,659.633,auto
891e037a863ffff,891e0378c8bffff,5.531,434.654,auto
891e037aa2bffff,891e037a8c3ffff,4.031,340.731,auto
891e0379c33ffff,891e0378383ffff,4.395,372.268,auto
891e0370277ffff,891e037a827ffff,16.115,768.554,auto
891e0378367ffff,891e037814bffff,2.606,256.046,auto
891e0378517ffff,891e037806bffff,5.483,448.733,auto
891e037ad4bffff,891e037aa67ffff,9.204,676.605,auto
891e0379803ffff,891e037aa0fffff,13.109,922.863,auto
891e037abc3ffff,891e037a86fffff,0.892,97.918,auto
891e036148fffff,891e0361407ffff,1.169,112.359,auto
891e0378ca7ffff,891e0378cb7ffff,1.14,125.336,auto
891e03631c7ffff,891e03623dbffff,4.336,362.194,auto
891e037116bffff,891e0371303ffff,2.954,310.387,auto
891e034590fffff,891e037ae4bffff,9.453,717.766,auto
891e03781c7ffff,891e0378597ffff,4.06,352.597,auto
891e037aac3ffff,891e037158fffff,32.889,9317.998,auto
891e037120fffff,891e037a02bffff,7.021,574.08,auto
891e0362a4fffff,891e03601b3ffff,1.366,501.332,auto
891e0363413ffff,891e037a96bffff,3.681,357.453,auto
891e036355bffff,891e037aeabffff,12.929,882.905,auto
891e0378167ffff,891e0378c97ffff,4.852,421.693,auto
891e0371babffff,891e03785bbffff,14.762,1550.662,auto
891e037a89bffff,891e03788b3ffff,9.87,672.125,auto
891e036342bffff,891e036343bffff,0.458,65.192,auto
891e0363667ffff,891e0363293ffff,0.613,86.66,auto
891e036337bffff,891e037aa93ffff,13.311,988.929,auto
891e0379833ffff,891e03713b7ffff,22.746,1431.213,auto
891e037a883ffff,891e037ae5bffff,4.645,367.01,auto
891e0379d8bffff,891e037a367ffff,11.904,841.033,auto
891e037ae23ffff,891e0371283ffff,7.81,589.845,auto
891e036016fffff,891e0371173ffff,36.405,1693.13,auto
